,Workout Date,Calories Burned (kcal),Distance (mi),Steps,Duration (min),Avg Pace (min/mi),Max Pace (min/mi),Link,Year,Month
1121,2020-03-25,104,1.31372,4455,29.266666666666666,22.2778,11.352,http://www.mapmyfitness.com/workout/4105194046,2020,3
1122,2020-03-25,138,1.44892,6820,45.56666666666667,31.4488,10.7531,http://www.mapmyfitness.com/workout/4103865649,2020,3
1123,2020-03-24,199,2.54758,8076,52.833333333333336,20.7386,8.44574,http://www.mapmyfitness.com/workout/4102315531,2020,3
1124,2020-03-24,647,6.01919,9529,58.266666666666666,9.68015,7.38261,http://www.mapmyfitness.com/workout/4102162465,2020,3
1125,2020-03-22,204,2.61098,8344,54.61666666666667,20.918,12.057,http://www.mapmyfitness.com/workout/4097231935,2020,3
1126,2020-03-22,187,2.39571,7386,48.233333333333334,20.1332,9.80896,http://www.mapmyfitness.com/workout/4097182723,2020,3
1127,2020-03-21,121,1.07007,1908,11.85,11.074,2.06716,http://www.mapmyfitness.com/workout/4096029790,2020,3
1128,2020-03-20,217,2.7794,8406,54.81666666666667,19.7225,11.3215,http://www.mapmyfitness.com/workout/4092778732,2020,3
1129,2020-03-18,169,2.0939,5792,37.53333333333333,17.9251,5.13342,http://www.mapmyfitness.com/workout/4088639767,2020,3
1130,2020-03-17,235,2.96251,10321,67.91666666666667,22.9254,11.6487,http://www.mapmyfitness.com/workout/4087264753,2020,3
1131,2020-03-17,173,2.19639,6547,42.65,19.4182,9.60342,http://www.mapmyfitness.com/workout/4085210356,2020,3
1132,2020-03-16,187,2.33172,8469,55.86666666666667,23.9594,8.96448,http://www.mapmyfitness.com/workout/4084354975,2020,3
1133,2020-03-14,159,2.00774,6893,45.31666666666667,22.571,12.2822,http://www.mapmyfitness.com/workout/4080793378,2020,3
1134,2020-03-14,205,2.49663,6595,42.583333333333336,17.0564,8.23273,http://www.mapmyfitness.com/workout/4080083929,2020,3
1135,2020-03-13,138,1.73352,6081,40.03333333333333,23.0937,8.67924,http://www.mapmyfitness.com/workout/4079944435,2020,3
1136,2020-03-12,209,2.66375,8697,57.0,21.3984,8.92758,http://www.mapmyfitness.com/workout/4078403287,2020,3
1137,2020-03-11,229,2.91921,9344,61.166666666666664,20.9531,12.2647,http://www.mapmyfitness.com/workout/4076152483,2020,3
1138,2020-03-11,146,1.50148,7378,49.38333333333333,32.8897,11.4078,http://www.mapmyfitness.com/workout/4075292791,2020,3
1139,2020-03-10,153,1.9021,6968,45.983333333333334,24.1751,10.5127,http://www.mapmyfitness.com/workout/4074287443,2020,3
1140,2020-03-09,159,1.76209,7584,50.46666666666667,28.6403,13.6191,http://www.mapmyfitness.com/workout/4071538663,2020,3
1141,2020-03-08,175,2.2434,7084,46.333333333333336,20.6532,11.1615,http://www.mapmyfitness.com/workout/4070600878,2020,3
1142,2020-03-07,595,6.69286,28220,187.6,28.0299,10.6374,http://www.mapmyfitness.com/workout/4070567500,2020,3
1143,2020-03-04,288,3.61334,10345,67.2,18.5977,10.2255,http://www.mapmyfitness.com/workout/4063702276,2020,3
1144,2020-03-03,333,4.15374,11727,76.1,18.3209,11.7388,http://www.mapmyfitness.com/workout/4061806903,2020,3
1145,2020-03-03,1059,10.02,15235,92.61666666666666,9.24318,7.15472,http://www.mapmyfitness.com/workout/4061673847,2020,3
1146,2020-03-02,158,2.01649,6521,42.71666666666667,21.1836,11.8239,http://www.mapmyfitness.com/workout/4060044760,2020,3
1147,2020-02-29,279,2.82349,14401,96.53333333333333,34.1894,11.0418,http://www.mapmyfitness.com/workout/4060016167,2020,2
1148,2020-02-28,251,3.15905,9185,59.733333333333334,18.9086,11.8068,http://www.mapmyfitness.com/workout/4056279790,2020,2
1149,2020-02-27,906,8.55198,13061,79.45,9.29024,7.28689,http://www.mapmyfitness.com/workout/4054732387,2020,2
1150,2020-02-26,220,2.71282,7455,48.28333333333333,17.7982,8.26603,http://www.mapmyfitness.com/workout/4051828243,2020,2
1151,2020-02-24,245,2.54076,5566,35.35,13.9132,8.30701,http://www.mapmyfitness.com/workout/4048386088,2020,2
1152,2020-02-24,284,2.66793,5411,34.1,12.7814,8.00046,http://www.mapmyfitness.com/workout/4047487948,2020,2
1153,2020-02-23,224,2.67599,10380,68.71666666666667,25.679,9.6372,http://www.mapmyfitness.com/workout/4046505991,2020,2
1154,2020-02-22,203,2.59905,8268,54.1,20.8153,11.3738,http://www.mapmyfitness.com/workout/4045289059,2020,2
1155,2020-02-21,245,3.08577,8951,58.2,18.8608,10.9532,http://www.mapmyfitness.com/workout/4042905943,2020,2
1156,2020-02-21,135,1.53752,6366,42.28333333333333,27.501,11.7559,http://www.mapmyfitness.com/workout/4042658731,2020,2
1157,2020-02-19,227,2.66522,6198,39.583333333333336,14.8518,8.59795,http://www.mapmyfitness.com/workout/4039977904,2020,2
1158,2020-02-16,2808,26.4269,40657,247.58333333333334,9.36863,6.07001,http://www.mapmyfitness.com/workout/4034632108,2020,2
1159,2020-02-15,110,1.38924,4778,31.416666666666668,22.6142,12.2192,http://www.mapmyfitness.com/workout/4033377304,2020,2
1160,2020-02-14,305,3.89058,12630,82.75,21.2693,11.3846,http://www.mapmyfitness.com/workout/4031907958,2020,2
1161,2020-02-13,201,2.56068,8198,53.666666666666664,20.958,11.6606,http://www.mapmyfitness.com/workout/4030443058,2020,2
1162,2020-02-13,1073,10.016,15701,95.86666666666666,9.57131,7.4998,http://www.mapmyfitness.com/workout/4030380091,2020,2
1163,2020-02-12,149,1.91606,5863,38.266666666666666,19.9716,10.4925,http://www.mapmyfitness.com/workout/4030220269,2020,2
1164,2020-02-10,114,1.25685,5439,36.2,28.8021,8.33139,http://www.mapmyfitness.com/workout/4025323543,2020,2
1165,2020-02-09,151,1.80899,4269,27.3,15.0913,9.1738,http://www.mapmyfitness.com/workout/4023372658,2020,2
1166,2020-02-08,188,2.15688,8852,58.766666666666666,27.2461,9.20702,http://www.mapmyfitness.com/workout/4022286907,2020,2
1167,2020-02-07,276,3.40456,9300,60.2,17.6822,11.2888,http://www.mapmyfitness.com/workout/4020926689,2020,2
1168,2020-02-06,174,2.17542,6150,39.916666666666664,18.349,8.94641,http://www.mapmyfitness.com/workout/4019562331,2020,2
1169,2020-02-05,3404,2.54614,220291,1531.6666666666667,601.565,7.18721,http://www.mapmyfitness.com/workout/4019504599,2020,2
1170,2020-02-04,125,1.56122,4438,28.816666666666666,18.4578,9.77561,http://www.mapmyfitness.com/workout/4015979545,2020,2
1171,2020-02-02,183,2.32825,7524,49.28333333333333,21.1676,4.44685,http://www.mapmyfitness.com/workout/4012704844,2020,2
1172,2020-01-31,181,2.31838,7228,47.233333333333334,20.3735,10.9543,http://www.mapmyfitness.com/workout/4009040230,2020,1
1173,2020-01-31,332,3.05601,4960,30.433333333333334,9.95852,7.19881,http://www.mapmyfitness.com/workout/4008975268,2020,1
1174,2020-01-30,279,3.56409,11249,73.56666666666666,20.6411,8.27316,http://www.mapmyfitness.com/workout/4008059194,2020,1
1175,2020-01-28,392,5.03583,15363,100.25,19.9073,9.49607,http://www.mapmyfitness.com/workout/4004564926,2020,1
1176,2020-01-27,1229,11.5181,17894,109.11666666666666,9.47352,6.82766,http://www.mapmyfitness.com/workout/4002291454,2020,1
1177,2020-01-26,205,2.62356,8299,54.28333333333333,20.6907,11.5306,http://www.mapmyfitness.com/workout/4000783978,2020,1
1178,2020-01-26,1497,14.1299,21605,131.45,9.30298,5.51041,http://www.mapmyfitness.com/workout/4000365868,2020,1
1179,2020-01-24,861,8.00753,12675,77.5,9.67839,7.60449,http://www.mapmyfitness.com/workout/3997454074,2020,1
1180,2020-01-22,226,2.89942,8900,58.1,20.0385,11.169,http://www.mapmyfitness.com/workout/3994400542,2020,1
1181,2020-01-21,1378,13.0081,19864,120.83333333333333,9.28907,7.20944,http://www.mapmyfitness.com/workout/3992773312,2020,1
1182,2020-01-20,455,4.07792,7770,48.63333333333333,11.926,7.48809,http://www.mapmyfitness.com/workout/3990787879,2020,1
1183,2020-01-18,202,2.58588,8110,53.016666666666666,20.5024,13.2105,http://www.mapmyfitness.com/workout/3987730126,2020,1
1184,2020-01-18,1079,10.1638,15615,95.06666666666666,9.35348,6.61882,http://www.mapmyfitness.com/workout/3987596101,2020,1
1185,2020-01-18,247,2.79568,11669,77.53333333333333,27.7332,8.03305,http://www.mapmyfitness.com/workout/3987209509,2020,1
1186,2020-01-16,330,4.2287,13291,86.9,20.5501,5.54259,http://www.mapmyfitness.com/workout/3984815926,2020,1
1187,2020-01-15,291,3.69799,10959,71.36666666666666,19.2988,9.32724,http://www.mapmyfitness.com/workout/3983205610,2020,1
1188,2020-01-13,148,1.57983,7149,47.68333333333333,30.1825,10.9534,http://www.mapmyfitness.com/workout/3979479214,2020,1
1189,2020-01-11,600,6.05416,13093,83.05,13.7179,7.32711,http://www.mapmyfitness.com/workout/3976143136,2020,1
1190,2020-01-09,119,1.08817,6800,45.916666666666664,42.1961,13.4449,http://www.mapmyfitness.com/workout/3974713111,2020,1
1191,2020-01-08,674,6.12019,10216,62.916666666666664,10.2802,8.02064,http://www.mapmyfitness.com/workout/3971653891,2020,1
1192,2020-01-07,192,2.3771,6560,42.5,17.8789,10.9229,http://www.mapmyfitness.com/workout/3970181623,2020,1
1193,2020-01-06,221,2.80299,9422,61.86666666666667,22.0716,8.524,http://www.mapmyfitness.com/workout/3968360671,2020,1
1194,2020-01-06,496,4.32303,8033,50.13333333333333,11.5968,7.80835,http://www.mapmyfitness.com/workout/3968180044,2020,1
1195,2020-01-05,143,1.74976,4625,29.866666666666667,17.069,7.8038,http://www.mapmyfitness.com/workout/3966764746,2020,1
1196,2020-01-05,168,2.12331,7298,47.983333333333334,22.5984,10.664,http://www.mapmyfitness.com/workout/3966242911,2020,1
1197,2020-01-03,273,3.35852,9092,58.81666666666667,17.5127,9.82757,http://www.mapmyfitness.com/workout/3963491368,2020,1
1198,2020-01-02,214,2.74445,8507,55.56666666666667,20.2469,10.3436,http://www.mapmyfitness.com/workout/3963410677,2020,1
1199,2019-12-31,638,6.01313,9225,56.15,9.33789,7.22462,http://www.mapmyfitness.com/workout/3958922998,2019,12
1200,2019-12-29,534,5.02816,7732,47.083333333333336,9.36393,6.92073,http://www.mapmyfitness.com/workout/3956219236,2019,12
1201,2019-12-28,186,2.32061,6573,42.666666666666664,18.386,9.40771,http://www.mapmyfitness.com/workout/3955065469,2019,12
1202,2019-12-27,206,2.63463,8239,53.85,20.4393,11.4846,http://www.mapmyfitness.com/workout/3953682073,2019,12
1203,2019-12-27,854,8.01437,12404,75.6,9.43306,7.08599,http://www.mapmyfitness.com/workout/3953590324,2019,12
1204,2019-12-26,234,2.97211,8821,57.45,19.3297,7.60514,http://www.mapmyfitness.com/workout/3952347604,2019,12
1205,2019-12-23,223,2.74384,7423,48.016666666666666,17.4998,9.04344,http://www.mapmyfitness.com/workout/3950056093,2019,12
1206,2019-12-22,259,3.01739,6998,44.68333333333333,14.8086,7.76531,http://www.mapmyfitness.com/workout/3947756758,2019,12
1207,2019-12-21,113,1.41108,5060,33.35,23.6343,11.7799,http://www.mapmyfitness.com/workout/3947279488,2019,12
1208,2019-12-20,248,3.12136,9082,59.06666666666667,18.9234,8.92013,http://www.mapmyfitness.com/workout/3945508126,2019,12
1209,2019-12-19,190,2.33902,8724,57.63333333333333,24.6399,10.233,http://www.mapmyfitness.com/workout/3944602969,2019,12
1210,2019-12-18,156,1.64808,7660,51.15,31.0361,11.011,http://www.mapmyfitness.com/workout/3943494022,2019,12
1211,2019-12-18,438,4.10252,6393,39.0,9.50636,6.1549,http://www.mapmyfitness.com/workout/3943465096,2019,12
1212,2019-12-17,219,2.18635,11467,76.95,35.1957,11.2619,http://www.mapmyfitness.com/workout/3942783352,2019,12
1213,2019-12-11,117,1.47705,5142,33.833333333333336,22.906,11.733,http://www.mapmyfitness.com/workout/3935670052,2019,12
1214,2019-12-10,171,2.19939,6784,44.3,20.1419,10.6311,http://www.mapmyfitness.com/workout/3934468048,2019,12
1215,2019-12-09,223,2.70354,6789,43.65,16.1455,9.81935,http://www.mapmyfitness.com/workout/3933093403,2019,12
1216,2019-12-08,1393,13.0217,20357,124.25,9.54173,7.48005,http://www.mapmyfitness.com/workout/3931708948,2019,12
1217,2019-12-03,169,1.64361,3481,22.033333333333335,13.4054,8.33326,http://www.mapmyfitness.com/workout/3925284316,2019,12
1218,2019-12-03,753,7.02795,11041,67.43333333333334,9.59503,6.97176,http://www.mapmyfitness.com/workout/3925249864,2019,12
1219,2019-12-02,113,1.3837,3744,24.216666666666665,17.5014,7.94992,http://www.mapmyfitness.com/workout/3925160545,2019,12
1220,2019-12-01,123,1.57753,4891,31.95,20.2531,10.4725,http://www.mapmyfitness.com/workout/3922574146,2019,12
1221,2019-12-01,1297,12.0059,19191,117.5,9.78689,7.13083,http://www.mapmyfitness.com/workout/3922450453,2019,12
1222,2019-11-30,173,2.215,6691,43.63333333333333,19.6991,11.1263,http://www.mapmyfitness.com/workout/3921331903,2019,11
1223,2019-11-30,656,6.02007,9819,60.28333333333333,10.0137,7.80887,http://www.mapmyfitness.com/workout/3921304255,2019,11
1224,2019-11-29,166,2.07745,5906,38.35,18.4601,11.7066,http://www.mapmyfitness.com/workout/3920004919,2019,11
1225,2019-11-27,194,2.06596,4589,29.183333333333334,14.1258,8.01122,http://www.mapmyfitness.com/workout/3919986004,2019,11
1226,2019-11-27,660,6.01143,9982,61.43333333333333,10.2194,7.24623,http://www.mapmyfitness.com/workout/3917373472,2019,11
1227,2019-11-26,198,2.54753,7777,50.75,19.9213,9.92443,http://www.mapmyfitness.com/workout/3916124392,2019,11
1228,2019-11-25,170,2.16204,7054,46.233333333333334,21.3842,12.4896,http://www.mapmyfitness.com/workout/3914499940,2019,11
1229,2019-11-24,892,8.07029,13592,83.8,10.3838,7.92074,http://www.mapmyfitness.com/workout/3912746080,2019,11
1230,2019-11-23,870,8.04334,12890,78.95,9.81557,7.75202,http://www.mapmyfitness.com/workout/3911387377,2019,11
1231,2019-11-22,118,1.49578,5081,33.38333333333333,22.3184,12.5116,http://www.mapmyfitness.com/workout/3910136299,2019,11
1232,2019-11-21,210,2.56029,6725,43.4,16.9512,9.35972,http://www.mapmyfitness.com/workout/3908708188,2019,11
1233,2019-11-20,176,2.26175,6920,45.166666666666664,19.9698,8.21979,http://www.mapmyfitness.com/workout/3907394323,2019,11
1234,2019-11-19,171,2.11649,5847,37.88333333333333,17.8992,9.14613,http://www.mapmyfitness.com/workout/3905921680,2019,11
1235,2019-11-18,191,2.328,6077,39.2,16.8385,7.9356,http://www.mapmyfitness.com/workout/3904127731,2019,11
1236,2019-11-15,214,2.27342,5052,32.13333333333333,14.1343,9.13378,http://www.mapmyfitness.com/workout/3899614294,2019,11
1237,2019-11-12,282,3.57169,11972,78.6,22.0064,10.8332,http://www.mapmyfitness.com/workout/3895616626,2019,11
1238,2019-11-11,248,3.13866,10544,69.23333333333333,22.0583,11.7234,http://www.mapmyfitness.com/workout/3894098875,2019,11
1239,2019-11-10,459,4.22607,6828,41.86666666666667,9.90675,7.40997,http://www.mapmyfitness.com/workout/3892490770,2019,11
1240,2019-11-10,222,2.8551,8767,57.233333333333334,20.046,8.6663,http://www.mapmyfitness.com/workout/3892358074,2019,11
1241,2019-11-09,196,2.36275,5730,36.733333333333334,15.5468,8.93076,http://www.mapmyfitness.com/workout/3890873554,2019,11
1242,2019-11-09,74,0.896317,3396,22.45,25.047,12.4078,http://www.mapmyfitness.com/workout/3889495774,2019,11
1243,2019-11-07,294,3.34234,7661,48.86666666666667,14.6205,8.26114,http://www.mapmyfitness.com/workout/3887962231,2019,11
1244,2019-11-05,246,2.77265,6336,40.4,14.5709,4.06038,http://www.mapmyfitness.com/workout/3884781652,2019,11
1245,2019-11-04,184,2.12397,4906,31.316666666666666,14.7444,7.64968,http://www.mapmyfitness.com/workout/3883068511,2019,11
1246,2019-10-31,470,4.73901,10247,65.0,13.7159,6.48663,http://www.mapmyfitness.com/workout/3876780331,2019,10
1247,2019-10-30,365,4.42048,11135,71.61666666666666,16.2011,7.52362,http://www.mapmyfitness.com/workout/3875613967,2019,10
1248,2019-10-29,127,1.61816,5172,33.85,20.9188,11.3499,http://www.mapmyfitness.com/workout/3873971281,2019,10
1249,2019-10-26,629,6.0101,8683,52.38333333333333,8.71588,5.94492,http://www.mapmyfitness.com/workout/3868481896,2019,10
1250,2019-10-26,111,1.41486,4611,30.216666666666665,21.3566,10.4078,http://www.mapmyfitness.com/workout/3867434305,2019,10
1251,2019-10-24,129,1.22573,2522,15.916666666666666,12.9855,7.39881,http://www.mapmyfitness.com/workout/3865701016,2019,10
1252,2019-10-23,129,1.65819,5175,33.81666666666667,20.3938,10.181,http://www.mapmyfitness.com/workout/3864397390,2019,10
1253,2019-10-17,161,1.99728,5520,35.766666666666666,17.9076,8.89977,http://www.mapmyfitness.com/workout/3854028655,2019,10
1254,2019-10-15,534,5.00071,7796,47.56666666666667,9.51198,5.86597,http://www.mapmyfitness.com/workout/3850066561,2019,10
1255,2019-10-14,140,1.7463,4909,31.85,18.2386,9.15512,http://www.mapmyfitness.com/workout/3848654473,2019,10
1256,2019-10-14,531,5.01879,7632,46.4,9.24526,4.61419,http://www.mapmyfitness.com/workout/3848245246,2019,10
1257,2019-10-13,280,3.55477,11684,76.61666666666666,21.5532,8.42938,http://www.mapmyfitness.com/workout/3846466861,2019,10
1258,2019-10-12,122,1.47179,5607,37.083333333333336,25.1961,9.67531,http://www.mapmyfitness.com/workout/3844313269,2019,10
1259,2019-10-09,192,1.81289,10612,71.5,39.4399,9.52315,http://www.mapmyfitness.com/workout/3840213415,2019,10
1260,2019-10-09,111,1.4214,4454,29.116666666666667,20.4845,10.3661,http://www.mapmyfitness.com/workout/3838332433,2019,10
1261,2019-10-08,93,1.19288,3721,24.316666666666666,20.3848,8.69986,http://www.mapmyfitness.com/workout/3836299474,2019,10
1262,2019-10-07,183,2.35092,7280,47.55,20.2261,6.83207,http://www.mapmyfitness.com/workout/3835145461,2019,10
1263,2019-10-05,121,1.52698,4427,28.783333333333335,18.8498,7.08849,http://www.mapmyfitness.com/workout/3831860005,2019,10
1264,2019-10-05,105,1.34418,4042,26.35,19.603,9.43967,http://www.mapmyfitness.com/workout/3830803516,2019,10
1265,2019-10-03,165,2.01013,5193,33.46666666666667,16.649,4.52029,http://www.mapmyfitness.com/workout/3828408838,2019,10
1266,2019-09-30,85,0.84005,1799,11.4,13.5706,7.47914,http://www.mapmyfitness.com/workout/3830803312,2019,9
1267,2019-09-30,542,5.0615,7940,48.483333333333334,9.57884,6.1107,http://www.mapmyfitness.com/workout/3823142047,2019,9
1268,2019-09-29,569,5.34922,8261,50.333333333333336,9.40947,6.4414,http://www.mapmyfitness.com/workout/3823055977,2019,9
1269,2019-09-28,236,2.99517,8833,57.5,19.1975,5.94678,http://www.mapmyfitness.com/workout/3819445804,2019,9
1270,2019-09-25,165,2.07213,7319,48.2,23.2611,9.26277,http://www.mapmyfitness.com/workout/3814240081,2019,9
1271,2019-09-23,232,2.8363,7575,48.95,17.2584,7.53531,http://www.mapmyfitness.com/workout/3810008284,2019,9
1272,2019-09-23,371,3.54119,5095,30.716666666666665,8.67411,6.17484,http://www.mapmyfitness.com/workout/3808930900,2019,9
1273,2019-09-22,259,2.5104,5306,33.583333333333336,13.3777,7.10513,http://www.mapmyfitness.com/workout/3807863287,2019,9
1274,2019-09-21,2086,2.00821,135047,938.3666666666667,467.264,6.7816,http://www.mapmyfitness.com/workout/3807835186,2019,9
1275,2019-09-20,248,2.33964,4797,30.266666666666666,12.9365,4.985,http://www.mapmyfitness.com/workout/3804193945,2019,9
1276,2019-09-19,129,1.55057,3766,24.15,15.5749,6.94057,http://www.mapmyfitness.com/workout/3801479677,2019,9
1277,2019-09-17,531,5.07836,7508,45.45,8.94974,5.77223,http://www.mapmyfitness.com/workout/3797972059,2019,9
1278,2019-09-16,191,1.69697,3216,20.116666666666667,11.8545,7.84149,http://www.mapmyfitness.com/workout/3796131949,2019,9
1279,2019-09-15,529,5.01912,7594,46.13333333333333,9.19152,1.59996,http://www.mapmyfitness.com/workout/3793902700,2019,9
1280,2019-09-11,156,1.50299,3166,20.033333333333335,13.329,6.77331,http://www.mapmyfitness.com/workout/3787525435,2019,9
1281,2019-09-09,111,1.41806,4286,27.95,19.71,6.1274,http://www.mapmyfitness.com/workout/3786791605,2019,9
1282,2019-09-07,154,1.95123,6597,43.333333333333336,22.2082,9.18161,http://www.mapmyfitness.com/workout/3778328068,2019,9
1283,2019-09-04,181,2.2506,6316,40.96666666666667,18.2026,8.89121,http://www.mapmyfitness.com/workout/3772643422,2019,9
1284,2019-09-02,1761,16.6988,34402,217.15,13.0039,0.841528,http://www.mapmyfitness.com/workout/3768469657,2019,9
1285,2019-08-25,318,3.02522,4555,27.65,9.13982,6.26136,http://www.mapmyfitness.com/workout/3751910338,2019,8
1286,2019-08-21,424,4.05328,6017,36.45,8.99271,6.24302,http://www.mapmyfitness.com/workout/3746703874,2019,8
1287,2019-08-19,473,4.50726,6739,40.86666666666667,9.06685,6.35538,http://www.mapmyfitness.com/workout/3740114491,2019,8
1288,2019-08-18,101,1.28505,4251,27.883333333333333,21.6982,10.566,http://www.mapmyfitness.com/workout/3738175813,2019,8
1289,2019-08-18,376,3.50893,5519,33.71666666666667,9.60883,6.50375,http://www.mapmyfitness.com/workout/3737299033,2019,8
1290,2019-08-17,324,3.04056,4728,28.833333333333332,9.48291,6.19574,http://www.mapmyfitness.com/workout/3735653827,2019,8
1291,2019-08-16,113,1.45199,4501,29.4,20.2481,7.36948,http://www.mapmyfitness.com/workout/3735605845,2019,8
1292,2019-08-15,123,1.57167,4880,31.883333333333333,20.2863,10.156,http://www.mapmyfitness.com/workout/3732568057,2019,8
1293,2019-08-14,114,1.45892,4619,30.216666666666665,20.7116,7.10069,http://www.mapmyfitness.com/workout/3732539584,2019,8
1294,2019-08-14,116,1.48481,4524,29.516666666666666,19.879,10.2022,http://www.mapmyfitness.com/workout/3728475385,2019,8
1295,2019-08-11,117,1.47675,5192,34.18333333333333,23.1476,13.5028,http://www.mapmyfitness.com/workout/3724058623,2019,8
1296,2019-08-07,122,1.5125,4202,27.233333333333334,18.0056,8.321,http://www.mapmyfitness.com/workout/3715927150,2019,8
1297,2019-08-06,166,2.05668,5632,36.46666666666667,17.7308,1.19503,http://www.mapmyfitness.com/workout/3713990137,2019,8
1298,2019-08-01,104,1.33174,4286,28.066666666666666,21.0752,10.2961,http://www.mapmyfitness.com/workout/3703713484,2019,8
1299,2019-07-31,121,1.53539,5148,33.8,22.0139,10.5708,http://www.mapmyfitness.com/workout/3701129566,2019,7
1300,2019-07-29,147,1.83114,5206,33.8,18.4584,8.66353,http://www.mapmyfitness.com/workout/3696844945,2019,7
1301,2019-07-28,160,2.00001,5731,37.233333333333334,18.6165,2.46014,http://www.mapmyfitness.com/workout/3694351417,2019,7
1302,2019-07-26,524,5.00787,7434,45.03333333333333,8.99252,4.75011,http://www.mapmyfitness.com/workout/3690930022,2019,7
1303,2019-07-26,100,1.27624,3818,24.883333333333333,19.4974,3.91084,http://www.mapmyfitness.com/workout/3689289736,2019,7
1304,2019-07-25,106,1.33678,4555,29.933333333333334,22.3922,8.87411,http://www.mapmyfitness.com/workout/3689276389,2019,7
1305,2019-07-23,1007,9.40957,18982,119.55,12.7052,6.67284,http://www.mapmyfitness.com/workout/3684164137,2019,7
1306,2019-07-22,768,7.14461,11312,69.16666666666667,9.68096,5.28918,http://www.mapmyfitness.com/workout/3682389763,2019,7
1307,2019-07-21,289,3.54644,9583,61.983333333333334,17.4776,8.64457,http://www.mapmyfitness.com/workout/3680444776,2019,7
1308,2019-07-20,205,2.4963,6559,42.333333333333336,16.9585,9.07475,http://www.mapmyfitness.com/workout/3678109909,2019,7
1309,2019-07-19,103,0.850478,6338,43.016666666666666,50.5794,10.5969,http://www.mapmyfitness.com/workout/3676473031,2019,7
1310,2019-07-19,395,3.78364,5585,33.8,8.93321,2.16285,http://www.mapmyfitness.com/workout/3676345018,2019,7
1311,2019-07-18,172,2.20293,6694,43.666666666666664,19.8221,8.5082,http://www.mapmyfitness.com/workout/3676293886,2019,7
1312,2019-07-16,201,2.5496,7562,49.25,19.3168,0.98718,http://www.mapmyfitness.com/workout/3673224070,2019,7
1313,2019-07-16,418,4.00853,5918,35.81666666666667,8.9351,6.19159,http://www.mapmyfitness.com/workout/3670673158,2019,7
1314,2019-07-15,134,1.71662,5442,35.6,20.7384,7.12416,http://www.mapmyfitness.com/workout/3670618297,2019,7
1315,2019-07-14,75,0.963899,3069,20.083333333333332,20.8355,10.0695,http://www.mapmyfitness.com/workout/3666931147,2019,7
1316,2019-07-13,173,1.70314,3629,22.983333333333334,13.4947,7.25909,http://www.mapmyfitness.com/workout/3665011294,2019,7
1317,2019-07-12,223,2.85024,9027,59.05,20.7175,8.90708,http://www.mapmyfitness.com/workout/3663057190,2019,7
1318,2019-07-11,113,1.44972,4553,29.766666666666666,20.5327,10.1194,http://www.mapmyfitness.com/workout/3663015556,2019,7
1319,2019-07-11,669,6.35943,9569,58.083333333333336,9.13342,5.78105,http://www.mapmyfitness.com/workout/3661112206,2019,7
1320,2019-07-10,117,1.43074,5379,35.55,24.8474,8.4257,http://www.mapmyfitness.com/workout/3661020322,2019,7
1321,2019-07-10,371,3.56878,4988,29.933333333333334,8.38755,5.78614,http://www.mapmyfitness.com/workout/3658698484,2019,7
1322,2019-07-08,168,2.12983,7017,46.016666666666666,21.6058,7.33155,http://www.mapmyfitness.com/workout/3658625200,2019,7
1323,2019-07-05,423,4.00926,6052,36.75,9.16628,6.36653,http://www.mapmyfitness.com/workout/3647895250,2019,7
1324,2019-07-04,92,1.14974,4088,26.933333333333334,23.4256,9.33638,http://www.mapmyfitness.com/workout/3647847385,2019,7
1325,2019-07-03,195,2.41995,6781,43.983333333333334,18.1753,9.87949,http://www.mapmyfitness.com/workout/3644652214,2019,7
1326,2019-07-01,150,1.85418,5083,32.916666666666664,17.7527,7.43614,http://www.mapmyfitness.com/workout/3644619784,2019,7
1327,2019-06-30,178,2.24419,6549,42.6,18.9823,8.46129,http://www.mapmyfitness.com/workout/3640150501,2019,6
1328,2019-06-29,442,4.22627,6268,37.96666666666667,8.98349,2.90865,http://www.mapmyfitness.com/workout/3636137119,2019,6
1329,2019-06-28,255,2.66907,5859,37.21666666666667,13.9437,6.42951,http://www.mapmyfitness.com/workout/3635534095,2019,6
1330,2019-06-27,155,1.97743,6413,42.016666666666666,21.2481,9.66939,http://www.mapmyfitness.com/workout/3634406560,2019,6
1331,2019-06-26,558,5.16489,8280,50.71666666666667,9.8195,7.95572,http://www.mapmyfitness.com/workout/3630702061,2019,6
1332,2019-06-22,176,2.2118,7714,50.766666666666666,22.9527,10.9657,http://www.mapmyfitness.com/workout/3622118989,2019,6
1333,2019-06-20,117,1.50035,4666,30.483333333333334,20.3175,10.6669,http://www.mapmyfitness.com/workout/3618466423,2019,6
1334,2019-06-19,176,2.21081,7764,51.11666666666667,23.1212,9.48716,http://www.mapmyfitness.com/workout/3616541791,2019,6
1335,2019-06-18,658,6.19489,9542,58.11666666666667,9.38139,6.27198,http://www.mapmyfitness.com/workout/3613608505,2019,6
1336,2019-06-17,114,1.45653,4698,30.766666666666666,21.1232,8.29474,http://www.mapmyfitness.com/workout/3613490872,2019,6
1337,2019-06-16,631,6.03583,8920,54.0,8.94658,5.96577,http://www.mapmyfitness.com/workout/3609821527,2019,6
1338,2019-06-11,217,2.77198,8883,58.15,20.9778,2.45155,http://www.mapmyfitness.com/workout/3599490952,2019,6
1339,2019-06-10,626,6.05736,8343,49.95,8.24617,5.4992,http://www.mapmyfitness.com/workout/3599373088,2019,6
